10;1;Bluza z kapturem - black/white;46;169.0;;;1;;;;;;;;Nike Sportswear;;;;;;;;22;;1;;;;;;;;;;;Jest na stanie;;1;;;1;/home/aleksander/Pulpit/ZalandoParserFX/zalandoparserfx/img/woman-jumpers10.jpg;0;;1;0;0;0;0;0;0;0;1;0
11;1;CONLIFFE - Sweter - off white;46;169.0;;;1;;;;;;;;Bellfield;;;;;;;;56;;1;;;;;;;;;;;Jest na stanie;;1;;;1;/home/aleksander/Pulpit/ZalandoParserFX/zalandoparserfx/img/woman-jumpers11.jpg;0;;1;0;0;0;0;0;0;0;1;0
