0;1;Sukienka koktajlowa - dark blue;49,Kobiety;169.0;;;1;;;;;;;;Even&Odd;;;;;;;;87;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress0.jpg;0;;0;0;0;0;0;0;0;0;0;0
1;1;BARDOT - Sukienka z dżerseju - black;49,Kobiety;95.2;;;1;;;;;;;;Dorothy Perkins;;;;;;;;32;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress1.jpg;0;;0;0;0;0;0;0;0;0;0;0
2;1;AYVAN OFF SHOULDER - Sukienka dzianinowa - grey marl;49,Kobiety;129.0;;;1;;;;;;;;Missguided;;;;;;;;64;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress2.jpg;0;;0;0;0;0;0;0;0;0;0;0
3;1;ONLJANA - Sukienka dzianinowa - grey;49,Kobiety;149.0;;;1;;;;;;;;ONLY;;;;;;;;86;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress3.jpg;0;;0;0;0;0;0;0;0;0;0;0
4;1;PUFF - Sukienka letnia - black;49,Kobiety;109.0;;;1;;27;;;;;;New Look;;;;;;;;95;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress4.jpg;0;;0;0;0;0;0;0;0;0;0;0
5;1;CRACKED - Kurtka ze skóry ekologicznej - black;44,Kobiety;349.0;;;1;;;;;;;;Lost Ink;;;;;;;;95;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jackets5.jpg;0;;0;0;0;0;0;0;0;0;0;0
6;1;VMDICTE - Kurtka Bomber - black;44,Kobiety;169.0;;;1;;;;;;;;Vero Moda;;;;;;;;93;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jackets6.jpg;0;;0;0;0;0;0;0;0;0;0;0
7;1;FRANKIE BORG FLYING - Kurtka zimowa - cream;44,Kobiety;359.0;;;1;;;;;;;;New Look;;;;;;;;67;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jackets7.jpg;0;;0;0;0;0;0;0;0;0;0;0
8;1;Kurtka przejściowa - peat/grape leaf;44,Kobiety;229.0;;;1;;;;;;;;ONLY;;;;;;;;27;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jackets8.jpg;0;;0;0;0;0;0;0;0;0;0;0
9;1;Kurtka zimowa - candy pink;44,Kobiety;449.0;;;1;;;;;;;;House of Sunny;;;;;;;;68;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jackets9.jpg;0;;0;0;0;0;0;0;0;0;0;0
10;1;VICOMMIT NEW COATED - Jeans Skinny Fit - bordeaux;47,Kobiety;169.0;;;1;;7;;;;;;Vila;;;;;;;;79;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jeans10.jpg;0;;0;0;0;0;0;0;0;0;0;0
11;1;MOM - Jeansy Relaxed fit - light denim/elderberry;47,Kobiety;189.0;;;1;;;;;;;;Lost Ink;;;;;;;;22;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jeans11.jpg;0;;0;0;0;0;0;0;0;0;0;0
12;1;DISCO - Jeans Skinny Fit - black;47,Kobiety;129.0;;;1;;;;;;;;New Look;;;;;;;;55;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jeans12.jpg;0;;0;0;0;0;0;0;0;0;0;0
13;1;NMELLA SUPER - Jeans Skinny Fit - black;47,Kobiety;119.0;;;1;;;;;;;;Noisy May;;;;;;;;73;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jeans13.jpg;0;;0;0;0;0;0;0;0;0;0;0
14;1;NMEVE POCKET PIPING - Jeans Skinny Fit - dark blue denim;47,Kobiety;179.0;;;1;;;;;;;;Noisy May;;;;;;;;31;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jeans14.jpg;0;;0;0;0;0;0;0;0;0;0;0
15;1;VMALBANY - Sweter - navy blazer/eggnog/rosecloud;46,Kobiety;159.0;;;1;;;;;;;;Vero Moda;;;;;;;;62;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers15.jpg;0;;0;0;0;0;0;0;0;0;0;0
16;1;ONYLINKA - Kardigan - blackdetail;46,Kobiety;129.0;;;1;;;;;;;;ONLY;;;;;;;;56;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers16.jpg;0;;0;0;0;0;0;0;0;0;0;0
17;1;OPHELITA OFF SHOULDER - Sweter - grey;46,Kobiety;84.0;;;1;;;;;;;;Missguided;;;;;;;;43;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers17.jpg;0;;0;0;0;0;0;0;0;0;0;0
18;1;Kardigan - grey melange;46,Kobiety;199.0;;;1;;;;;;;;TWINTIP;;;;;;;;22;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers18.jpg;0;;0;0;0;0;0;0;0;0;0;0
19;1;Bluza z kapturem - black/white;46,Kobiety;169.0;;;1;;;;;;;;Nike Sportswear;;;;;;;;74;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers19.jpg;0;;0;0;0;0;0;0;0;0;0;0
20;1;ZANDRA - Spódnica trapezowa - black;50,Kobiety;269.0;;;1;;;;;;;;Navy London;;;;;;;;58;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-skirt20.jpg;0;;0;0;0;0;0;0;0;0;0;0
21;1;Spódnica trapezowa - scarab;50,Kobiety;149.0;;;1;;;;;;;;Anna Field;;;;;;;;48;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-skirt21.jpg;0;;0;0;0;0;0;0;0;0;0;0
22;1;Spódnica trapezowa - brown;50,Kobiety;249.0;;;1;;;;;;;;KIOMI;;;;;;;;53;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-skirt22.jpg;0;;0;0;0;0;0;0;0;0;0;0
23;1;Spódnica trapezowa - black;50,Kobiety;151.2;;;1;;;;;;;;Closet;;;;;;;;32;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-skirt23.jpg;0;;0;0;0;0;0;0;0;0;0;0
24;1;Spódnica trapezowa - black;50,Kobiety;159.0;;;1;;;;;;;;Anna Field;;;;;;;;33;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-skirt24.jpg;0;;0;0;0;0;0;0;0;0;0;0
