10;1;NMELLA SUPER - Jeans Skinny Fit - black;47;119.0;;;1;;;;;;;;Noisy May;;;;;;;;55;1;both;;;;;;;;;;;Jest na stanie;;1;;;1;../impgimport/woman-jeans10.jpg;0;;0;0;0;0;0;0;0;0;0;1
11;1;VICE - Jeansy Slim fit - black;47;119.0;;;1;;;;;;;;Missguided Petite;;;;;;;;55;1;both;;;;;;;;;;;Jest na stanie;;1;;;1;../impgimport/woman-jeans11.jpg;0;;0;0;0;0;0;0;0;0;0;1
