BANDEAU - T-shirt z nadrukiem - light pink;43,Kobiety;151.2;;;1;;;;;;;;Oh My Love;;;;;;;;42;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-tshirt707.jpg;0;;0;0;0;0;0;0;0;0;0;0
BARBY - Spodnie materiałowe - blue;48,Kobiety;369.0;;;1;;;;;;;;Finery London;;;;;;;;73;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-trousers572.jpg;0;;0;0;0;0;0;0;0;0;0;0
BARRIER HOOD - Kurtka Outdoor - blue fox;44,Kobiety;719.0;;;1;;;;;;;;Haglöfs;;;;;;;;47;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jackets170.jpg;0;;0;0;0;0;0;0;0;0;0;0
BARSTOW WESTERN - Koszula - carbon blackout;37,Mężczyźni;319.0;;;1;;;;;;;;Levi's®;;;;;;;;83;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-shirt1358.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASE R T L/S 1-PACK - Bluzka z długim rękawem - legion blue;33,Mężczyźni;139.0;;;1;;55;;;;;;G-Star;;;;;;;;32;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-tshirt1799.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASE R T S/S 2-PACK - T-shirt basic - legion blue;33,Mężczyźni;159.0;;;1;;;;;;;;G-Star;;;;;;;;28;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-tshirt1838.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASIC DOWN - Kurtka puchowa - blue;34,Mężczyźni;899.0;;;1;;;;;;;;Hilfiger Denim;;;;;;;;64;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-jackets1120.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASIC MOCK NECK - Sweter - marble beige melange;46,Kobiety;169.0;;;1;;;;;;;;TOM TAILOR DENIM;;;;;;;;71;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jumpers340.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASIC SWEATER - Bluza - dark petrol;36,Mężczyźni;209.0;;;1;;;;;;;;Alpha Industries;;;;;;;;94;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1582.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASIC - Jeansy Straight leg - dark blue denim;38,brak;129.0;;;1;;;;;;;;Pier One;;;;;;;;33;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-jeans1241.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASIC - Kardigan - dark blue;36,Mężczyźni;169.0;;;1;;;;;;;;Esprit;;;;;;;;25;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-sweatshirt1640.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASIC - Sukienka dzianinowa - dark teal green;49,Kobiety;169.0;;;1;;;;;;;;edc by Esprit;;;;;;;;34;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress95.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASIC - Sukienka dzianinowa - navy;49,Kobiety;169.0;;;1;;;;;;;;edc by Esprit;;;;;;;;71;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress82.jpg;0;;0;0;0;0;0;0;0;0;0;0
BASIC - T-shirt z nadrukiem - green;33,Mężczyźni;129.0;;;1;;;;;;;;Hilfiger Denim;;;;;;;;83;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-tshirt1797.jpg;0;;0;0;0;0;0;0;0;0;0;0
BATON - Spódnica ołówkowa - black;50,Kobiety;199.0;;;1;;;;;;;;Fashion Union;;;;;;;;59;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-skirt476.jpg;0;;0;0;0;0;0;0;0;0;0;0
BATS ALL OVER - Spodnie treningowe - deep black;48,Kobiety;549.0;;;1;;;;;;;;Zoe Karssen;;;;;;;;75;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-trousers632.jpg;0;;0;0;0;0;0;0;0;0;0;0
B&&B MOM WITH PLACEMENT EMBROIDERY - Jeansy Relaxed fit - washed black;47,Kobiety;209.0;;;1;;;;;;;;Lost Ink;;;;;;;;83;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jeans240.jpg;0;;0;0;0;0;0;0;0;0;0;0
BEAVER CREEK - Kurtka skórzana - oliv;34,Mężczyźni;1469.0;;;1;;;;;;;;Freaky Nation;;;;;;;;49;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-jackets1177.jpg;0;;0;0;0;0;0;0;0;0;0;0
BELUS KATY - Spodnie treningowe - iron gray;48,Kobiety;329.0;;;1;;;;;;;;Cream;;;;;;;;38;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-trousers624.jpg;0;;0;0;0;0;0;0;0;0;0;0
BELUS KATY - Spodnie treningowe - pitch black;48,Kobiety;329.0;;;1;;;;;;;;Cream;;;;;;;;73;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-trousers555.jpg;0;;0;0;0;0;0;0;0;0;0;0
BELUS KATY - Spodnie treningowe - red darken;48,Kobiety;329.0;;;1;;;;;;;;Cream;;;;;;;;84;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-trousers588.jpg;0;;0;0;0;0;0;0;0;0;0;0
BENNET - Płaszcz wełniany /Płaszcz klasyczny - grey;35,Mężczyźni;379.0;;;1;;;;;;;;Tiffosi;;;;;;;;63;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-coat1891.jpg;0;;0;0;0;0;0;0;0;0;0;0
BERA - Sukienka dzianinowa - black/cloud dancer;49,Kobiety;50.4;;;1;;;;;;;;ONLY;;;;;;;;38;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress75.jpg;0;;0;0;0;0;0;0;0;0;0;0
BIANCA - Ponczo - crocodile green;44,Kobiety;170.1;;;1;;;;;;;;Cream;;;;;;;;53;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jackets137.jpg;0;;0;0;0;0;0;0;0;0;0;0
BIKER - Jeans Skinny Fit - charcoal grey;38,brak;188.1;;;1;;;;;;;;Brave Soul;;;;;;;;78;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-jeans1213.jpg;0;;0;0;0;0;0;0;0;0;0;0
BIKER - Kurtka skórzana - black;44,Kobiety;874.65;;;1;;;;;;;;Goosecraft;;;;;;;;37;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-jackets219.jpg;0;;0;0;0;0;0;0;0;0;0;0
BIRCH BLACK FRINGE - Spódnica mini - black;50,Kobiety;169.0;;;1;;;;;;;;Fashion Union;;;;;;;;66;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-skirt452.jpg;0;;0;0;0;0;0;0;0;0;0;0
Biustonosz sportowy - black;51,Kobiety;48.3;;;1;;;;;;;;Even&Odd active;;;;;;;;64;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-sport831.jpg;0;;0;0;0;0;0;0;0;0;0;0
BJERG - Kamizelka garniturowa - jet black;40,Mężczyźni;509.0;;;1;;;;;;;;Bertoni;;;;;;;;26;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/man-suit1534.jpg;0;;0;0;0;0;0;0;0;0;0;0
BLOUSES - Bluzka - off white;45,Kobiety;199.0;;;1;;;;;;;;Esprit Collection;;;;;;;;53;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-blouse964.jpg;0;;0;0;0;0;0;0;0;0;0;0
