10;1;NMELLA SUPER - Jeans Skinny Fit - black;47;119.0;;;1;;;;;;;;Noisy May;;;;;;;;67;;both;;;;;;;;;;;Jest na stanie;;1;;;1;../impgimport/woman-jeans10.jpg;0;;0;0;0;0;0;0;0;1;1;0
11;1;VICE - Jeansy Slim fit - black;47;119.0;;;1;;;;;;;;Missguided Petite;;;;;;;;63;;both;;;;;;;;;;;Jest na stanie;;1;;;1;../impgimport/woman-jeans11.jpg;0;;0;0;0;0;0;0;0;1;1;0
