10;1;Legginsy - black/white;51;149.0;;;1;;;;;;;;Nike Performance;;;;;;;;47;;1;;;;;;;;;;;Jest na stanie;;1;;;1;z-nvg-cognac_image-1byrW;0;;1;0;0;0;0;0;0;0;1;0
11;1;CLIO - Kostium kąpielowy - classic white;51;314.1;;;1;;;;;;;;Tommy Hilfiger;;;;;;;;32;;1;;;;;;;;;;;Jest na stanie;;1;;;1;z-nvg-cognac_image-1byrW;0;;1;0;0;0;0;0;0;0;1;0
