0;1;ONLJANA - Sukienka dzianinowa - sky captain/w. melange;49,Kobiety;149.0;;;1;;;;;;;;ONLY;;;;;;;;23;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress0.jpg;0;;0;0;0;0;0;0;0;0;0;0
1;1;BASIC - Sukienka dzianinowa - sand;49,Kobiety;152.1;;;1;;;;;;;;edc by Esprit;;;;;;;;23;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress1.jpg;0;;0;0;0;0;0;0;0;0;0;0
2;1;ONLJANA - Sukienka dzianinowa - grey;49,Kobiety;149.0;;;1;;;;;;;;ONLY;;;;;;;;39;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress2.jpg;0;;0;0;0;0;0;0;0;0;0;0
3;1;CORE - Sukienka letnia - vintage grey heather;49,Kobiety;259.0;;;1;;;;;;;;Converse;;;;;;;;87;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress3.jpg;0;;0;0;0;0;0;0;0;0;0;0
4;1;VMKIM - Sukienka letnia - black;49,Kobiety;189.0;;;1;;;;;;;;Vero Moda;;;;;;;;67;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress4.jpg;0;;0;0;0;0;0;0;0;0;0;0
5;1;SHEENA - Sukienka koktajlowa - berry;49,Kobiety;364.65;;;1;;;;;;;;Chi Chi London;;;;;;;;52;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress5.jpg;0;;0;0;0;0;0;0;0;0;0;0
6;1;BASIC - Sukienka dzianinowa - dark red;49,Kobiety;169.0;;;1;;;;;;;;edc by Esprit;;;;;;;;46;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress6.jpg;0;;0;0;0;0;0;0;0;0;0;0
7;1;STRIPE PIE CRUST MIDI - Sukienka letnia - black;49,Kobiety;189.0;;;1;;;;;;;;New Look;;;;;;;;56;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress7.jpg;0;;0;0;0;0;0;0;0;0;0;0
8;1;LOLITA MIDI - Długa sukienka - black;49,Kobiety;230.3;;;1;;;;;;;;Lace & Beads;;;;;;;;26;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress8.jpg;0;;0;0;0;0;0;0;0;0;0;0
9;1;VMBRITTA - Sukienka koktajlowa - black;49,Kobiety;119.2;;;1;;;;;;;;Vero Moda;;;;;;;;62;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress9.jpg;0;;0;0;0;0;0;0;0;0;0;0
10;1;BASIC - Sukienka dzianinowa - gunmetal;49,Kobiety;169.0;;;1;;;;;;;;edc by Esprit;;;;;;;;29;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress10.jpg;0;;0;0;0;0;0;0;0;0;0;0
11;1;Sukienka etui - black;49,Kobiety;239.0;;;1;;;;;;;;Lost Ink Plus;;;;;;;;76;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress11.jpg;0;;0;0;0;0;0;0;0;0;0;0
12;1;YASFILUKKA - Sukienka letnia - botanical garden;49,Kobiety;249.0;;;1;;;;;;;;YAS;;;;;;;;22;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress12.jpg;0;;0;0;0;0;0;0;0;0;0;0
13;1;JDYCLUB - Sukienka dzianinowa - black;49,Kobiety;139.0;;;1;;67;;;;;;JDY;;;;;;;;21;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress13.jpg;0;;0;0;0;0;0;0;0;0;0;0
14;1;APRIL - Sukienka koktajlowa - navy;49,Kobiety;369.0;;;1;;;;;;;;Chi Chi London;;;;;;;;89;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress14.jpg;0;;0;0;0;0;0;0;0;0;0;0
15;1;Sukienka koktajlowa - wine;49,Kobiety;479.0;;;1;;;;;;;;Morgan;;;;;;;;35;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress15.jpg;0;;0;0;0;0;0;0;0;0;0;0
16;1;Suknia balowa - schwarz;49,Kobiety;441.15;;;1;;;;;;;;Swing;;;;;;;;87;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress16.jpg;0;;0;0;0;0;0;0;0;0;0;0
17;1;Sukienka z dżerseju - black;49,Kobiety;289.0;;;1;;;;;;;;mint&berry;;;;;;;;66;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress17.jpg;0;;0;0;0;0;0;0;0;0;0;0
18;1;HELEN - Suknia balowa - taupe;49,Kobiety;509.0;;;1;;;;;;;;Lace & Beads;;;;;;;;87;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress18.jpg;0;;0;0;0;0;0;0;0;0;0;0
19;1;Sukienka etui - black;49,Kobiety;134.1;;;1;;;;;;;;Even&Odd;;;;;;;;46;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress19.jpg;0;;0;0;0;0;0;0;0;0;0;0
20;1;Sukienka letnia - windsor wine;49,Kobiety;249.0;;;1;;;;;;;;mint&berry;;;;;;;;55;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress20.jpg;0;;0;0;0;0;0;0;0;0;0;0
21;1;Sukienka koktajlowa - mink;49,Kobiety;379.0;;;1;;9;;;;;;Little Mistress Curvy;;;;;;;;31;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress21.jpg;0;;0;0;0;0;0;0;0;0;0;0
22;1;LACE HIGH NECK MINI WITH SHEER LACE INSERTS - Sukienka koktajlowa - black;49,Kobiety;319.0;;;1;;;;;;;;Missguided;;;;;;;;64;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress22.jpg;0;;0;0;0;0;0;0;0;0;0;0
23;1;TAMARA - Suknia balowa - white;49,Kobiety;339.15;;;1;;;;;;;;Chi Chi London;;;;;;;;39;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress23.jpg;0;;0;0;0;0;0;0;0;0;0;0
24;1;BASIC - Sukienka dzianinowa - sand;49,Kobiety;152.1;;;1;;;;;;;;edc by Esprit;;;;;;;;84;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress24.jpg;0;;0;0;0;0;0;0;0;0;0;0
25;1;ONLJANA - Sukienka dzianinowa - grey;49,Kobiety;149.0;;;1;;;;;;;;ONLY;;;;;;;;80;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress25.jpg;0;;0;0;0;0;0;0;0;0;0;0
26;1;CORE - Sukienka letnia - vintage grey heather;49,Kobiety;259.0;;;1;;;;;;;;Converse;;;;;;;;90;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress26.jpg;0;;0;0;0;0;0;0;0;0;0;0
27;1;VMKIM - Sukienka letnia - black;49,Kobiety;189.0;;;1;;;;;;;;Vero Moda;;;;;;;;50;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress27.jpg;0;;0;0;0;0;0;0;0;0;0;0
28;1;SHEENA - Sukienka koktajlowa - berry;49,Kobiety;364.65;;;1;;;;;;;;Chi Chi London;;;;;;;;39;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress28.jpg;0;;0;0;0;0;0;0;0;0;0;0
29;1;BASIC - Sukienka dzianinowa - dark red;49,Kobiety;169.0;;;1;;;;;;;;edc by Esprit;;;;;;;;36;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress29.jpg;0;;0;0;0;0;0;0;0;0;0;0
30;1;STRIPE PIE CRUST MIDI - Sukienka letnia - black;49,Kobiety;189.0;;;1;;;;;;;;New Look;;;;;;;;89;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress30.jpg;0;;0;0;0;0;0;0;0;0;0;0
31;1;LOLITA MIDI - Długa sukienka - black;49,Kobiety;230.3;;;1;;;;;;;;Lace & Beads;;;;;;;;46;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress31.jpg;0;;0;0;0;0;0;0;0;0;0;0
32;1;VMBRITTA - Sukienka koktajlowa - black;49,Kobiety;119.2;;;1;;;;;;;;Vero Moda;;;;;;;;85;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress32.jpg;0;;0;0;0;0;0;0;0;0;0;0
33;1;BASIC - Sukienka dzianinowa - gunmetal;49,Kobiety;169.0;;;1;;;;;;;;edc by Esprit;;;;;;;;36;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress33.jpg;0;;0;0;0;0;0;0;0;0;0;0
34;1;Sukienka etui - black;49,Kobiety;239.0;;;1;;;;;;;;Lost Ink Plus;;;;;;;;24;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress34.jpg;0;;0;0;0;0;0;0;0;0;0;0
35;1;YASFILUKKA - Sukienka letnia - botanical garden;49,Kobiety;249.0;;;1;;;;;;;;YAS;;;;;;;;72;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress35.jpg;0;;0;0;0;0;0;0;0;0;0;0
36;1;JDYCLUB - Sukienka dzianinowa - black;49,Kobiety;139.0;;;1;;;;;;;;JDY;;;;;;;;74;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress36.jpg;0;;0;0;0;0;0;0;0;0;0;0
37;1;APRIL - Sukienka koktajlowa - navy;49,Kobiety;369.0;;;1;;;;;;;;Chi Chi London;;;;;;;;49;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress37.jpg;0;;0;0;0;0;0;0;0;0;0;0
38;1;Sukienka koktajlowa - wine;49,Kobiety;479.0;;;1;;;;;;;;Morgan;;;;;;;;27;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress38.jpg;0;;0;0;0;0;0;0;0;0;0;0
39;1;Suknia balowa - schwarz;49,Kobiety;441.15;;;1;;;;;;;;Swing;;;;;;;;55;1;both;;;;;;;;;;;Produkt dostępny;;1;;;1;http://localhost/imgimport/woman-dress39.jpg;0;;0;0;0;0;0;0;0;0;0;0
